order_item_key,orders_key,product_key,product_variant_key,time_key,customer_key,platform_key,item_quantity,paid_price,original_unit_price,voucher_platform_amount,voucher_seller_amount,shipping_fee_paid_by_buyer
S00000835,682.2,19.2,148.2,20210610,10653.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000836,684.2,19.2,148.2,20210610,37859.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000837,685.2,19.2,148.2,20210610,10649.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000838,686.2,19.2,148.2,20210610,10644.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000839,687.2,19.2,148.2,20210610,10647.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000840,688.2,19.2,148.2,20210610,37859.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000841,690.2,19.2,148.2,20210610,10642.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000842,691.2,19.2,148.2,20210611,10657.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000843,692.2,19.2,148.2,20210611,10665.2,2,1,333.0,350.0,0.0,0.0,42.81428571428571
S00000844,693.2,19.2,148.2,20210611,37859.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000845,694.2,47.2,289.2,20210611,10664.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000846,695.2,19.2,148.2,20210611,10667.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000847,696.2,19.2,148.2,20210611,10668.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000848,697.2,19.2,148.2,20210611,10661.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000849,698.2,19.2,148.2,20210611,10666.2,2,1,302.0,350.0,0.0,0.0,38.82857142857142
S00000850,699.2,19.2,148.2,20210611,10669.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000851,699.2,16.2,343.2,20210611,10669.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000852,700.2,19.2,148.2,20210611,10656.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000853,701.2,19.2,148.2,20210611,10670.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000854,702.2,19.2,148.2,20210611,10658.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000855,703.2,19.2,148.2,20210611,10671.2,2,2,700.0,700.0,0.0,0.0,128.0
S00000856,704.2,58.2,300.2,20210611,10660.2,2,1,150.0,150.0,0.0,0.0,40.0
S00000857,705.2,19.2,148.2,20210611,10662.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000858,706.2,47.2,289.2,20210611,10663.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000859,707.2,19.2,148.2,20210611,10659.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000860,708.2,19.2,148.2,20210612,10672.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000861,708.2,46.2,288.2,20210612,10672.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000862,709.2,16.2,343.2,20210612,10675.2,2,1,310.0,350.0,0.0,0.0,35.42857142857143
S00000863,710.2,19.2,148.2,20210612,37859.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000864,711.2,19.2,148.2,20210612,10674.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000865,712.2,19.2,148.2,20210612,10673.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000866,713.2,39.2,249.2,20210612,10678.2,2,1,350.0,350.0,0.0,0.0,51.333333333333336
S00000867,713.2,15.2,130.2,20210612,10678.2,2,1,350.0,350.0,0.0,0.0,51.333333333333336
S00000868,713.2,19.2,148.2,20210612,10678.2,2,1,350.0,350.0,0.0,0.0,51.333333333333336
S00000869,714.2,19.2,148.2,20210612,10677.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000870,715.2,19.2,148.2,20210613,10684.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000871,716.2,19.2,148.2,20210613,37859.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000872,717.2,19.2,148.2,20210613,10683.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000873,718.2,15.2,130.2,20210613,10686.2,2,1,320.0,350.0,0.0,0.0,20.57142857142857
S00000874,718.2,19.2,148.2,20210613,10686.2,2,1,320.0,350.0,0.0,0.0,20.57142857142857
S00000875,719.2,39.2,249.2,20210613,10680.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000876,720.2,19.2,148.2,20210613,10689.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000877,721.2,19.2,148.2,20210613,10682.2,2,2,700.0,700.0,0.0,0.0,85.0
S00000878,722.2,19.2,148.2,20210613,10685.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000879,723.2,19.2,148.2,20210613,10688.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000880,724.2,47.2,289.2,20210613,10681.2,2,1,350.0,350.0,0.0,0.0,57.0
S00000881,724.2,15.2,130.2,20210613,10681.2,2,1,350.0,350.0,0.0,0.0,57.0
S00000882,725.2,19.2,148.2,20210613,10687.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000883,726.2,47.2,289.2,20210614,10690.2,2,1,347.0,350.0,0.0,0.0,64.44285714285715
S00000884,727.2,19.2,148.2,20210614,10691.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000885,728.2,47.2,289.2,20210614,10697.2,2,1,262.0,350.0,0.0,0.0,29.942857142857143
S00000886,730.2,16.2,343.2,20210614,10706.2,2,1,75.0,100.0,0.0,0.0,11.25
S00000887,730.2,16.2,343.2,20210614,10706.2,2,1,75.0,100.0,0.0,0.0,11.25
S00000888,730.2,16.2,343.2,20210614,10706.2,2,1,75.0,100.0,0.0,0.0,11.25
S00000889,731.2,19.2,148.2,20210614,10695.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000890,732.2,19.2,148.2,20210614,10704.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000891,733.2,19.2,148.2,20210614,10694.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000892,734.2,19.2,148.2,20210614,10693.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000893,735.2,46.2,288.2,20210614,10701.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000894,736.2,46.2,288.2,20210614,10702.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000895,737.2,19.2,148.2,20210614,10696.2,2,1,279.0,350.0,0.0,0.0,35.87142857142857
S00000896,738.2,19.2,148.2,20210614,10699.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000897,739.2,19.2,148.2,20210614,37859.2,2,1,349.0,350.0,0.0,0.0,70.79714285714286
S00000898,740.2,19.2,148.2,20210614,10700.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000899,741.2,46.2,288.2,20210614,10705.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000900,742.2,19.2,148.2,20210614,10698.2,2,2,700.0,700.0,0.0,0.0,85.0
S00000901,743.2,19.2,148.2,20210615,10733.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000902,744.2,19.2,148.2,20210615,10729.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000903,745.2,19.2,148.2,20210615,37859.2,2,1,291.0,350.0,0.0,0.0,37.41428571428571
S00000904,746.2,19.2,148.2,20210615,10713.2,2,1,302.0,350.0,0.0,0.0,38.82857142857142
S00000905,747.2,19.2,148.2,20210615,10717.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000906,748.2,47.2,289.2,20210615,10714.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000907,749.2,19.2,148.2,20210615,10727.2,2,1,262.0,350.0,0.0,0.0,53.14857142857143
S00000908,750.2,19.2,148.2,20210615,10718.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000909,751.2,19.2,148.2,20210615,10710.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000910,752.2,47.2,289.2,20210615,10726.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000911,753.2,19.2,148.2,20210615,10725.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000912,754.2,19.2,148.2,20210615,10731.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000913,755.2,15.2,130.2,20210615,10723.2,2,1,350.0,350.0,0.0,0.0,65.0
S00000914,756.2,19.2,148.2,20210615,10711.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000915,757.2,19.2,148.2,20210615,10709.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000916,758.2,47.2,289.2,20210615,37859.2,2,1,275.0,350.0,0.0,0.0,51.07142857142858
S00000917,759.2,16.2,343.2,20210615,10728.2,2,1,99.0,100.0,0.0,0.0,39.6
S00000918,760.2,19.2,148.2,20210615,10304.2,2,2,660.0,700.0,0.0,0.0,42.42857142857142
S00000919,761.2,46.2,288.2,20210615,10707.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000920,762.2,19.2,148.2,20210615,10732.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000921,763.2,16.2,343.2,20210615,10724.2,2,1,100.0,100.0,0.0,0.0,40.0
S00000922,765.2,19.2,148.2,20210615,10722.2,2,2,700.0,700.0,0.0,0.0,85.0
S00000923,766.2,19.2,148.2,20210615,37859.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000924,767.2,19.2,148.2,20210615,10721.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000925,768.2,19.2,148.2,20210615,10720.2,2,1,296.0,350.0,38.0,0.0,60.04571428571428
S00000926,769.2,19.2,148.2,20210615,10730.2,2,1,343.0,350.0,0.0,0.0,44.099999999999994
S00000927,770.2,19.2,148.2,20210615,10712.2,2,1,257.0,350.0,36.0,0.0,33.04285714285714
S00000928,771.2,19.2,148.2,20210615,10719.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000929,772.2,19.2,148.2,20210616,37859.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000930,773.2,19.2,148.2,20210616,10736.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000931,774.2,15.2,130.2,20210616,10735.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000932,776.2,19.2,148.2,20210616,10739.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000933,777.2,19.2,148.2,20210616,10734.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000934,779.2,19.2,148.2,20210616,10740.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000935,780.2,19.2,148.2,20210616,10741.2,2,1,350.0,350.0,0.0,0.0,71.0
S00000936,781.2,19.2,148.2,20210616,10744.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000937,782.2,19.2,148.2,20210616,10737.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000938,783.2,19.2,148.2,20210616,10738.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000939,784.2,19.2,148.2,20210616,10743.2,2,2,610.0,700.0,0.0,0.0,39.21428571428571
S00000940,785.2,29.2,200.2,20210617,10749.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000941,785.2,46.2,288.2,20210617,10749.2,2,1,350.0,350.0,0.0,0.0,64.0
S00000942,786.2,19.2,148.2,20210617,10752.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000943,787.2,19.2,148.2,20210617,10747.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000944,788.2,46.2,288.2,20210617,10751.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000945,789.2,19.2,148.2,20210617,10754.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000946,790.2,19.2,148.2,20210617,10748.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000947,791.2,19.2,148.2,20210617,10755.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000948,792.2,19.2,148.2,20210617,37859.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000949,793.2,19.2,148.2,20210617,10753.2,2,2,618.0,700.0,0.0,60.0,29.428571428571427
S00000950,793.2,15.2,130.2,20210617,10753.2,2,1,310.0,350.0,0.0,29.0,14.761904761904761
S00000951,795.2,19.2,148.2,20210617,10746.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000952,796.2,19.2,148.2,20210618,10760.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000953,797.2,19.2,148.2,20210618,10764.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000954,798.2,47.2,289.2,20210618,10758.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000955,799.2,16.2,343.2,20210618,10765.2,2,1,350.0,350.0,0.0,0.0,26.25
S00000956,799.2,19.2,148.2,20210618,10765.2,2,1,350.0,350.0,0.0,0.0,26.25
S00000957,799.2,46.2,288.2,20210618,10765.2,2,1,350.0,350.0,0.0,0.0,26.25
S00000958,799.2,47.2,289.2,20210618,10765.2,2,1,350.0,350.0,0.0,0.0,26.25
S00000959,800.2,19.2,148.2,20210618,10762.2,2,2,700.0,700.0,0.0,0.0,110.0
S00000960,801.2,19.2,148.2,20210618,10757.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000961,802.2,19.2,148.2,20210618,10761.2,2,2,700.0,700.0,0.0,0.0,50.0
S00000962,804.2,19.2,148.2,20210618,10759.2,2,1,262.0,350.0,0.0,0.0,59.885714285714286
S00000963,806.2,19.2,148.2,20210619,10763.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00000964,807.2,19.2,148.2,20210619,10766.2,2,1,341.0,350.0,0.0,0.0,43.84285714285714
S00000965,808.2,19.2,148.2,20210619,10768.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000966,809.2,19.2,148.2,20210619,10770.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00000967,810.2,19.2,148.2,20210619,10769.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000968,811.2,19.2,148.2,20210619,10771.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00000969,812.2,15.2,130.2,20210619,10340.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000970,813.2,15.2,130.2,20210619,10767.2,2,1,350.0,350.0,0.0,0.0,31.666666666666664
S00000971,813.2,19.2,148.2,20210619,10767.2,2,1,350.0,350.0,0.0,0.0,31.666666666666664
S00000972,813.2,47.2,289.2,20210619,10767.2,2,1,350.0,350.0,0.0,0.0,31.666666666666664
S00000973,814.2,47.2,289.2,20210620,37859.2,2,1,350.0,350.0,0.0,0.0,65.0
S00000974,815.2,19.2,148.2,20210620,10777.2,2,1,321.0,350.0,0.0,29.0,15.285714285714285
S00000975,815.2,39.2,249.2,20210620,10777.2,2,1,320.0,350.0,0.0,30.0,15.238095238095237
S00000976,815.2,15.2,130.2,20210620,10777.2,2,1,320.0,350.0,0.0,30.0,15.238095238095237
S00000977,816.2,19.2,148.2,20210620,10776.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000978,817.2,47.2,289.2,20210620,10773.2,2,2,700.0,700.0,0.0,0.0,114.0
S00000979,818.2,47.2,289.2,20210620,10778.2,2,1,344.0,350.0,0.0,0.0,22.114285714285714
S00000980,818.2,19.2,148.2,20210620,10778.2,2,1,344.0,350.0,0.0,0.0,22.114285714285714
S00000981,819.2,19.2,148.2,20210620,10775.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000982,820.2,19.2,148.2,20210620,10774.2,2,1,336.0,350.0,0.0,0.0,43.199999999999996
S00000983,821.2,19.2,148.2,20210620,37859.2,2,1,350.0,350.0,0.0,0.0,114.0
S00000984,822.2,15.2,130.2,20210621,10780.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000985,823.2,47.2,289.2,20210621,10781.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000986,824.2,16.2,343.2,20210621,10787.2,2,1,100.0,100.0,0.0,0.0,65.0
S00000987,825.2,39.2,249.2,20210621,10793.2,2,1,262.0,350.0,0.0,0.0,82.34285714285714
S00000988,826.2,19.2,148.2,20210621,10789.2,2,2,700.0,700.0,0.0,0.0,85.0
S00000989,827.2,47.2,289.2,20210621,10790.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000990,827.2,19.2,148.2,20210621,10790.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000991,828.2,15.2,130.2,20210621,10785.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000992,828.2,19.2,148.2,20210621,10785.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00000993,829.2,19.2,148.2,20210621,10783.2,2,2,700.0,700.0,0.0,0.0,128.0
S00000994,830.2,16.2,343.2,20210621,37859.2,2,1,350.0,350.0,0.0,0.0,57.0
S00000995,830.2,16.2,343.2,20210621,37859.2,2,1,350.0,350.0,0.0,0.0,57.0
S00000996,831.2,56.2,298.2,20210621,10786.2,2,1,150.0,150.0,0.0,0.0,17.810026385224273
S00000997,831.2,62.2,304.2,20210621,10786.2,2,1,229.0,229.0,0.0,0.0,27.189973614775724
S00000998,832.2,47.2,289.2,20210621,10747.2,2,1,350.0,350.0,0.0,0.0,40.0
S00000999,833.2,19.2,148.2,20210621,10788.2,2,1,342.0,350.0,0.0,0.0,69.37714285714286
S00001000,834.2,19.2,148.2,20210621,10791.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001001,836.2,19.2,148.2,20210621,10782.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001002,837.2,19.2,148.2,20210623,10794.2,2,2,649.0,700.0,0.0,0.0,41.72142857142857
S00001003,838.2,19.2,148.2,20210623,10799.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001004,839.2,19.2,148.2,20210623,10800.2,2,1,339.0,350.0,0.0,0.0,21.79285714285714
S00001005,839.2,46.2,288.2,20210623,10800.2,2,1,338.0,350.0,0.0,0.0,21.728571428571428
S00001006,841.2,19.2,148.2,20210623,10801.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001007,842.2,62.2,304.2,20210623,10802.2,2,1,229.0,229.0,0.0,0.0,65.0
S00001008,843.2,19.2,148.2,20210623,10795.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001009,844.2,19.2,148.2,20210623,10797.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001010,845.2,19.2,148.2,20210623,10798.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001011,846.2,19.2,148.2,20210623,10796.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001012,847.2,19.2,148.2,20210624,10806.2,2,1,262.0,350.0,0.0,0.0,33.68571428571428
S00001013,849.2,39.2,249.2,20210624,37859.2,2,1,350.0,350.0,0.0,0.0,65.0
S00001014,850.2,15.2,130.2,20210624,10803.2,2,1,350.0,350.0,0.0,0.0,65.0
S00001015,851.2,19.2,148.2,20210624,10805.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001016,852.2,15.2,130.2,20210624,10081.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001017,852.2,19.2,148.2,20210624,10081.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001018,853.2,46.2,288.2,20210629,10815.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001019,853.2,19.2,148.2,20210629,10815.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001020,854.2,19.2,148.2,20210629,10814.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001021,855.2,15.2,130.2,20210629,10273.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001022,855.2,19.2,148.2,20210629,10273.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001023,856.2,19.2,148.2,20210629,10817.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001024,857.2,19.2,148.2,20210629,10809.2,2,1,303.0,350.0,0.0,0.0,38.957142857142856
S00001025,858.2,19.2,148.2,20210629,10075.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001026,859.2,19.2,148.2,20210629,10540.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001027,860.2,19.2,148.2,20210629,10810.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001028,861.2,47.2,289.2,20210629,10811.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001029,862.2,47.2,289.2,20210629,10816.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001030,863.2,19.2,148.2,20210629,37859.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001031,864.2,47.2,289.2,20210629,10812.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001032,865.2,19.2,148.2,20210629,10813.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001033,866.2,15.2,130.2,20210630,10824.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001034,866.2,19.2,148.2,20210630,10824.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001035,867.2,19.2,148.2,20210630,10822.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001036,868.2,46.2,288.2,20210630,10827.2,2,1,350.0,350.0,0.0,0.0,42.25
S00001037,868.2,47.2,289.2,20210630,10827.2,2,1,350.0,350.0,0.0,0.0,42.25
S00001038,868.2,15.2,130.2,20210630,10827.2,2,1,350.0,350.0,0.0,0.0,42.25
S00001039,868.2,19.2,148.2,20210630,10827.2,2,1,350.0,350.0,0.0,0.0,42.25
S00001040,869.2,47.2,289.2,20210630,10825.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001041,870.2,19.2,148.2,20210630,10826.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001042,872.2,4.2,114.2,20210630,10819.2,2,1,347.0,350.0,0.0,0.0,16.523809523809522
S00001043,872.2,19.2,148.2,20210630,10819.2,2,2,693.0,700.0,0.0,0.0,33.0
S00001044,873.2,19.2,148.2,20210630,10828.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001045,874.2,19.2,148.2,20210630,10818.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001046,875.2,19.2,148.2,20210630,10823.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001047,876.2,15.2,130.2,20210630,10820.2,2,1,350.0,350.0,0.0,0.0,65.0
S00001048,877.2,47.2,289.2,20210630,10821.2,2,1,298.0,350.0,0.0,0.0,19.157142857142855
S00001049,877.2,19.2,148.2,20210630,10821.2,2,1,298.0,350.0,0.0,0.0,19.157142857142855
S00001050,878.2,19.2,148.2,20210630,10591.2,2,4,1200.0,1400.0,0.0,0.0,47.14285714285714
S00001051,879.2,47.2,289.2,20210701,10834.2,2,2,700.0,700.0,0.0,0.0,27.5
S00001052,879.2,19.2,148.2,20210701,10834.2,2,2,700.0,700.0,0.0,0.0,27.5
S00001053,880.2,46.2,288.2,20210701,10836.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001054,881.2,39.2,249.2,20210701,10837.2,2,1,350.0,350.0,0.0,0.0,16.666666666666664
S00001055,881.2,19.2,148.2,20210701,10837.2,2,1,350.0,350.0,0.0,0.0,16.666666666666664
S00001056,881.2,15.2,130.2,20210701,10837.2,2,1,350.0,350.0,0.0,0.0,16.666666666666664
S00001057,882.2,47.2,289.2,20210701,10830.2,2,1,350.0,350.0,0.0,0.0,110.0
S00001058,883.2,19.2,148.2,20210701,10832.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001059,884.2,19.2,148.2,20210701,10601.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001060,885.2,19.2,148.2,20210701,10831.2,2,1,323.0,350.0,0.0,0.0,41.528571428571425
S00001061,886.2,47.2,289.2,20210701,37859.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001062,887.2,19.2,148.2,20210701,10833.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001063,888.2,19.2,148.2,20210701,10835.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001064,889.2,19.2,148.2,20210702,10842.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001065,890.2,19.2,148.2,20210702,10838.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001066,891.2,19.2,148.2,20210702,10843.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001067,892.2,46.2,288.2,20210702,10841.2,2,1,328.0,350.0,0.0,0.0,42.171428571428564
S00001068,896.2,39.2,249.2,20210702,10133.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001069,896.2,19.2,148.2,20210702,10133.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001070,897.2,47.2,289.2,20210702,10844.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001071,898.2,19.2,148.2,20210702,10839.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001072,899.2,19.2,148.2,20210703,10848.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001073,900.2,19.2,148.2,20210703,37859.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001074,901.2,19.2,148.2,20210703,10845.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001075,902.2,47.2,289.2,20210703,10850.2,2,1,262.0,350.0,0.0,0.0,29.942857142857143
S00001076,903.2,19.2,148.2,20210703,10846.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001077,904.2,19.2,148.2,20210703,10820.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001078,904.2,15.2,130.2,20210703,10820.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001079,905.2,19.2,148.2,20210703,10853.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001080,906.2,47.2,289.2,20210703,10851.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001081,906.2,19.2,148.2,20210703,10851.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001082,907.2,19.2,148.2,20210703,10847.2,2,1,350.0,350.0,0.0,0.0,114.0
S00001083,908.2,47.2,289.2,20210703,10852.2,2,1,350.0,350.0,0.0,0.0,42.5
S00001084,908.2,19.2,148.2,20210703,10852.2,2,1,350.0,350.0,0.0,0.0,42.5
S00001085,909.2,19.2,148.2,20210704,10785.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001086,910.2,47.2,289.2,20210704,10860.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001087,910.2,19.2,148.2,20210704,10860.2,2,1,350.0,350.0,0.0,0.0,22.499999999999996
S00001088,911.2,19.2,148.2,20210704,10857.2,2,1,225.0,350.0,50.0,0.0,28.928571428571427
S00001089,912.2,19.2,148.2,20210704,10864.2,2,1,350.0,350.0,0.0,0.0,71.0
S00001090,913.2,15.2,130.2,20210704,10277.2,2,1,267.0,350.0,0.0,0.0,17.16428571428571
S00001091,913.2,39.2,249.2,20210704,10277.2,2,1,268.0,350.0,0.0,0.0,17.228571428571428
S00001092,914.2,19.2,148.2,20210704,10867.2,2,5,1661.0,1750.0,0.0,89.0,204.06571428571428
S00001093,915.2,47.2,289.2,20210704,10859.2,2,1,333.0,350.0,0.0,17.0,12.368571428571428
S00001094,915.2,16.2,343.2,20210704,10859.2,2,2,664.0,700.0,0.0,36.0,24.662857142857142
S00001095,915.2,19.2,148.2,20210704,10859.2,2,2,664.0,700.0,0.0,36.0,24.662857142857142
S00001096,916.2,47.2,289.2,20210704,10863.2,2,1,350.0,350.0,0.0,0.0,40.0
S00001097,918.2,19.2,148.2,20210704,10865.2,2,1,350.0,350.0,0.0,0.0,44.99999999999999
S00001098,919.2,15.2,130.2,20210704,10854.2,2,1,350.0,350.0,0.0,0.0,40.0
